location_name year_id rei_name Prevalence Description
Belgium 1995 "Mild anemia" 150532 Observed
Belgium 1995 "Moderate anemia" 49324 Observed
Belgium 1995 "Severe anemia" 1873 Observed
Belgium 2000 "Mild anemia" 144838 Observed
Belgium 2000 "Moderate anemia" 47390 Observed
Belgium 2000 "Severe anemia" 1812 Observed
Belgium 2005 "Mild anemia" 142978 Observed
Belgium 2005 "Moderate anemia" 46724 Observed
Belgium 2005 "Severe anemia" 1865 Observed
Belgium 2010 "Mild anemia" 141696 Observed
Belgium 2010 "Moderate anemia" 45519 Observed
Belgium 2010 "Severe anemia" 1847 Observed
Belgium 2015 "Mild anemia" 136990 Observed
Belgium 2015 "Moderate anemia" 43363 Observed
Belgium 2015 "Severe anemia" 1777 Observed
Belgium 2020 "Mild anemia" 133864 Observed
Belgium 2020 "Moderate anemia" 41794 Observed
Belgium 2020 "Severe anemia" 1708 Observed
Belgium 2021 "Mild anemia" 133762 Observed
Belgium 2021 "Moderate anemia" 41741 Observed
Belgium 2021 "Severe anemia" 1709 Observed
Belgium 2030 "Mild anemia" 133173.98726608296 Predicted_trend
Belgium 2030 "Moderate anemia" 41448.04267933083 Predicted_trend
Belgium 2030 "Severe anemia" 1730.1102119881532 Predicted_trend
Belgium 2030 "Mild anemia" 130651.07148209904 Predicted_stable
Belgium 2030 "Moderate anemia" 40320.445353112635 Predicted_stable
Belgium 2030 "Severe anemia" 1625.86764317752 Predicted_stable
Belize 1990 "Mild anemia" 9323 Observed
Belize 1990 "Moderate anemia" 7945 Observed
Belize 1990 "Severe anemia" 828 Observed
Belize 1995 "Mild anemia" 11324 Observed
Belize 1995 "Moderate anemia" 9321 Observed
Belize 1995 "Severe anemia" 900 Observed
Belize 2000 "Mild anemia" 13829 Observed
Belize 2000 "Moderate anemia" 11399 Observed
Belize 2000 "Severe anemia" 1085 Observed
Belize 2005 "Mild anemia" 16752 Observed
Belize 2005 "Moderate anemia" 12971 Observed
Belize 2005 "Severe anemia" 1121 Observed
Belize 2010 "Mild anemia" 19912 Observed
Belize 2010 "Moderate anemia" 14546 Observed
Belize 2010 "Severe anemia" 1160 Observed
Belize 2015 "Mild anemia" 23880 Observed
Belize 2015 "Moderate anemia" 16711 Observed
Belize 2015 "Severe anemia" 1250 Observed
Belize 2020 "Mild anemia" 27462 Observed
Belize 2020 "Moderate anemia" 18944 Observed
Belize 2020 "Severe anemia" 1394 Observed
Belize 2021 "Mild anemia" 28186 Observed
Belize 2021 "Moderate anemia" 19447 Observed
Belize 2021 "Severe anemia" 1432 Observed
Belize 2030 "Mild anemia" 34734.902281498806 Predicted_trend
Belize 2030 "Moderate anemia" 24024.81756414009 Predicted_trend
Belize 2030 "Severe anemia" 1779.8088869875694 Predicted_trend
Belize 2030 "Mild anemia" 35422.76165050061 Predicted_stable
Belize 2030 "Moderate anemia" 24502.880590678622 Predicted_stable
Belize 2030 "Severe anemia" 1813.5194266688661 Predicted_stable
Benin 1990 "Mild anemia" 217346 Observed
Benin 1990 "Moderate anemia" 302649 Observed
Benin 1990 "Severe anemia" 46919 Observed
Benin 1995 "Mild anemia" 290026 Observed
Benin 1995 "Moderate anemia" 389695 Observed
Benin 1995 "Severe anemia" 49354 Observed
Benin 2000 "Mild anemia" 355831 Observed
Benin 2000 "Moderate anemia" 479006 Observed
Benin 2000 "Severe anemia" 55139 Observed
Benin 2005 "Mild anemia" 453005 Observed
Benin 2005 "Moderate anemia" 575146 Observed
Benin 2005 "Severe anemia" 55326 Observed
Benin 2010 "Mild anemia" 611141 Observed
Benin 2010 "Moderate anemia" 650320 Observed
Benin 2010 "Severe anemia" 45440 Observed
Benin 2015 "Mild anemia" 856511 Observed
Benin 2015 "Moderate anemia" 751347 Observed
Benin 2015 "Severe anemia" 37079 Observed
Benin 2020 "Mild anemia" 1136685 Observed
Benin 2020 "Moderate anemia" 915287 Observed
Benin 2020 "Severe anemia" 40531 Observed
Benin 2021 "Mild anemia" 1181426 Observed
Benin 2021 "Moderate anemia" 941141 Observed
Benin 2021 "Severe anemia" 42209 Observed
Benin 2030 "Mild anemia" 1677510.2785880766 Predicted_trend
Benin 2030 "Moderate anemia" 1234384.3069619457 Predicted_trend
Benin 2030 "Severe anemia" 57655.84245661956 Predicted_trend
Benin 2030 "Mild anemia" 1545415.2756438127 Predicted_stable
Benin 2030 "Moderate anemia" 1232055.022874529 Predicted_stable
Benin 2030 "Severe anemia" 55390.83436764155 Predicted_stable
Bermuda 1990 "Mild anemia" 3292 Observed
Bermuda 1990 "Moderate anemia" 1726 Observed
Bermuda 1990 "Severe anemia" 91 Observed
Bermuda 1995 "Mild anemia" 3221 Observed
Bermuda 1995 "Moderate anemia" 1598 Observed
Bermuda 1995 "Severe anemia" 81 Observed
Bermuda 2000 "Mild anemia" 3057 Observed
Bermuda 2000 "Moderate anemia" 1424 Observed
Bermuda 2000 "Severe anemia" 68 Observed
Bermuda 2005 "Mild anemia" 2882 Observed
Bermuda 2005 "Moderate anemia" 1257 Observed
Bermuda 2005 "Severe anemia" 57 Observed
Bermuda 2010 "Mild anemia" 2633 Observed
Bermuda 2010 "Moderate anemia" 1091 Observed
Bermuda 2010 "Severe anemia" 47 Observed
Bermuda 2015 "Mild anemia" 2401 Observed
Bermuda 2015 "Moderate anemia" 970 Observed
Bermuda 2015 "Severe anemia" 41 Observed
Bermuda 2020 "Mild anemia" 2155 Observed
Bermuda 2020 "Moderate anemia" 864 Observed
Bermuda 2020 "Severe anemia" 36 Observed
Bermuda 2021 "Mild anemia" 2111 Observed
Bermuda 2021 "Moderate anemia" 844 Observed
Bermuda 2021 "Severe anemia" 35 Observed
Bermuda 2030 "Mild anemia" 1720.4858199525927 Predicted_trend
Bermuda 2030 "Moderate anemia" 664.8915148162112 Predicted_trend
Bermuda 2030 "Severe anemia" 26.0022179187413 Predicted_trend
Bermuda 2030 "Mild anemia" 1780.025904232718 Predicted_stable
Bermuda 2030 "Moderate anemia" 713.0193888993275 Predicted_stable
Bermuda 2030 "Severe anemia" 29.78120199889591 Predicted_stable
Bhutan 1990 "Mild anemia" 38914 Observed
Bhutan 1990 "Moderate anemia" 36085 Observed
Bhutan 1990 "Severe anemia" 3338 Observed
Bhutan 1995 "Mild anemia" 41650 Observed
Bhutan 1995 "Moderate anemia" 38850 Observed
Bhutan 1995 "Severe anemia" 3236 Observed
Bhutan 2000 "Mild anemia" 47454 Observed
Bhutan 2000 "Moderate anemia" 42023 Observed
Bhutan 2000 "Severe anemia" 3082 Observed
Bhutan 2005 "Mild anemia" 52624 Observed
Bhutan 2005 "Moderate anemia" 42152 Observed
Bhutan 2005 "Severe anemia" 2594 Observed
Bhutan 2010 "Mild anemia" 63510 Observed
Bhutan 2010 "Moderate anemia" 43873 Observed
Bhutan 2010 "Severe anemia" 2167 Observed
Bhutan 2015 "Mild anemia" 70299 Observed
Bhutan 2015 "Moderate anemia" 45593 Observed
Bhutan 2015 "Severe anemia" 2101 Observed
Bhutan 2020 "Mild anemia" 71703 Observed
Bhutan 2020 "Moderate anemia" 43577 Observed
Bhutan 2020 "Severe anemia" 1907 Observed
Bhutan 2021 "Mild anemia" 71960 Observed
Bhutan 2021 "Moderate anemia" 43535 Observed
Bhutan 2021 "Severe anemia" 1894 Observed
Bhutan 2030 "Mild anemia" 74425.88669784191 Predicted_trend
Bhutan 2030 "Moderate anemia" 43620.84885548806 Predicted_trend
Bhutan 2030 "Severe anemia" 1808.3142181774497 Predicted_trend
Bhutan 2030 "Mild anemia" 76338.83512462156 Predicted_stable
Bhutan 2030 "Moderate anemia" 46155.731725726684 Predicted_stable
Bhutan 2030 "Severe anemia" 1998.5772425081034 Predicted_stable
Bolivia 1990 "Mild anemia" 260393 Observed
Bolivia 1990 "Moderate anemia" 218928 Observed
Bolivia 1990 "Severe anemia" 19578 Observed
Bolivia 1995 "Mild anemia" 291595 Observed
Bolivia 1995 "Moderate anemia" 248116 Observed
Bolivia 1995 "Severe anemia" 21462 Observed
Bolivia 2000 "Mild anemia" 322877 Observed
Bolivia 2000 "Moderate anemia" 280609 Observed
Bolivia 2000 "Severe anemia" 24237 Observed
Bolivia 2005 "Mild anemia" 345369 Observed
Bolivia 2005 "Moderate anemia" 308143 Observed
Bolivia 2005 "Severe anemia" 28100 Observed
Bolivia 2010 "Mild anemia" 352598 Observed
Bolivia 2010 "Moderate anemia" 316089 Observed
Bolivia 2010 "Severe anemia" 31194 Observed
Bolivia 2015 "Mild anemia" 347017 Observed
Bolivia 2015 "Moderate anemia" 301212 Observed
Bolivia 2015 "Severe anemia" 31383 Observed
Bolivia 2020 "Mild anemia" 351956 Observed
Bolivia 2020 "Moderate anemia" 294696 Observed
Bolivia 2020 "Severe anemia" 31432 Observed
Bolivia 2021 "Mild anemia" 356102 Observed
Bolivia 2021 "Moderate anemia" 296441 Observed
Bolivia 2021 "Severe anemia" 31687 Observed
Bolivia 2030 "Mild anemia" 395487.5697158257 Predicted_trend
Bolivia 2030 "Moderate anemia" 314117.56172571855 Predicted_trend
Bolivia 2030 "Severe anemia" 34163.020180765496 Predicted_trend
Bolivia 2030 "Mild anemia" 407295.2050976892 Predicted_stable
Bolivia 2030 "Moderate anemia" 341301.5832567151 Predicted_stable
Bolivia 2030 "Severe anemia" 36805.97257512272 Predicted_stable
Bosnia 1990 "Mild anemia" 173530 Observed
Bosnia 1990 "Moderate anemia" 122663 Observed
Bosnia 1990 "Severe anemia" 11119 Observed
Bosnia 1995 "Mild anemia" 147891 Observed
Bosnia 1995 "Moderate anemia" 108222 Observed
Bosnia 1995 "Severe anemia" 10232 Observed
Bosnia 2000 "Mild anemia" 149436 Observed
Bosnia 2000 "Moderate anemia" 99526 Observed
Bosnia 2000 "Severe anemia" 8438 Observed
Bosnia 2005 "Mild anemia" 147157 Observed
Bosnia 2005 "Moderate anemia" 88599 Observed
Bosnia 2005 "Severe anemia" 6612 Observed
Bosnia 2010 "Mild anemia" 134920 Observed
Bosnia 2010 "Moderate anemia" 74604 Observed
Bosnia 2010 "Severe anemia" 4996 Observed
Bosnia 2015 "Mild anemia" 126752 Observed
Bosnia 2015 "Moderate anemia" 64739 Observed
Bosnia 2015 "Severe anemia" 3894 Observed
Bosnia 2020 "Mild anemia" 113457 Observed
Bosnia 2020 "Moderate anemia" 56149 Observed
Bosnia 2020 "Severe anemia" 3249 Observed
Bosnia 2021 "Mild anemia" 110473 Observed
Bosnia 2021 "Moderate anemia" 54857 Observed
Bosnia 2021 "Severe anemia" 3189 Observed
Bosnia 2030 "Mild anemia" 83646.41001628194 Predicted_trend
Bosnia 2030 "Moderate anemia" 43586.19403027719 Predicted_trend
Bosnia 2030 "Severe anemia" 2692.1705874905733 Predicted_trend
Bosnia 2030 "Mild anemia" 87121.89604060719 Predicted_stable
Bosnia 2030 "Moderate anemia" 44463.107999711116 Predicted_stable
Bosnia 2030 "Severe anemia" 2678.8004915704523 Predicted_stable
Botswana 1990 "Mild anemia" 75236 Observed
Botswana 1990 "Moderate anemia" 44953 Observed
Botswana 1990 "Severe anemia" 2111 Observed
Botswana 1995 "Mild anemia" 89797 Observed
Botswana 1995 "Moderate anemia" 55217 Observed
Botswana 1995 "Severe anemia" 2672 Observed
Botswana 2000 "Mild anemia" 106431 Observed
Botswana 2000 "Moderate anemia" 64893 Observed
Botswana 2000 "Severe anemia" 3259 Observed
Botswana 2005 "Mild anemia" 118239 Observed
Botswana 2005 "Moderate anemia" 68768 Observed
Botswana 2005 "Severe anemia" 3444 Observed
Botswana 2010 "Mild anemia" 131580 Observed
Botswana 2010 "Moderate anemia" 73322 Observed
Botswana 2010 "Severe anemia" 3621 Observed
Botswana 2015 "Mild anemia" 141486 Observed
Botswana 2015 "Moderate anemia" 76242 Observed
Botswana 2015 "Severe anemia" 3762 Observed
Botswana 2020 "Mild anemia" 151256 Observed
Botswana 2020 "Moderate anemia" 79764 Observed
Botswana 2020 "Severe anemia" 3955 Observed
Botswana 2021 "Mild anemia" 153734 Observed
Botswana 2021 "Moderate anemia" 80891 Observed
Botswana 2021 "Severe anemia" 4023 Observed
Botswana 2030 "Mild anemia" 176432.9512123246 Predicted_trend
Botswana 2030 "Moderate anemia" 91336.18753435754 Predicted_trend
Botswana 2030 "Severe anemia" 4656.6464239062425 Predicted_trend
Botswana 2030 "Mild anemia" 179437.77946484133 Predicted_stable
Botswana 2030 "Moderate anemia" 95589.99849956129 Predicted_stable
Botswana 2030 "Severe anemia" 4848.7017319841925 Predicted_stable
Brazil 1990 "Mild anemia" 8781352 Observed
Brazil 1990 "Moderate anemia" 6524193 Observed
Brazil 1990 "Severe anemia" 691589 Observed
Brazil 1995 "Mild anemia" 9687934 Observed
Brazil 1995 "Moderate anemia" 6873562 Observed
Brazil 1995 "Severe anemia" 668512 Observed
Brazil 2000 "Mild anemia" 10523219 Observed
Brazil 2000 "Moderate anemia" 7134706 Observed
Brazil 2000 "Severe anemia" 640036 Observed
Brazil 2005 "Mild anemia" 11264552 Observed
Brazil 2005 "Moderate anemia" 7423779 Observed
Brazil 2005 "Severe anemia" 635980 Observed
Brazil 2010 "Mild anemia" 11787997 Observed
Brazil 2010 "Moderate anemia" 7426591 Observed
Brazil 2010 "Severe anemia" 619723 Observed
Brazil 2015 "Mild anemia" 12074980 Observed
Brazil 2015 "Moderate anemia" 7411846 Observed
Brazil 2015 "Severe anemia" 628831 Observed
Brazil 2020 "Mild anemia" 12142102 Observed
Brazil 2020 "Moderate anemia" 7367277 Observed
Brazil 2020 "Severe anemia" 640757 Observed
Brazil 2021 "Mild anemia" 12183763 Observed
Brazil 2021 "Moderate anemia" 7371030 Observed
Brazil 2021 "Severe anemia" 643614 Observed
Brazil 2030 "Mild anemia" 12309293.80811075 Predicted_trend
Brazil 2030 "Moderate anemia" 7417524.639879987 Predicted_trend
Brazil 2030 "Severe anemia" 669963.2084734397 Predicted_trend
Brazil 2030 "Mild anemia" 12832557.768908057 Predicted_stable
Brazil 2030 "Moderate anemia" 7729610.554082165 Predicted_stable
Brazil 2030 "Severe anemia" 670686.5104147061 Predicted_stable
Brunei 1990 "Mild anemia" 8535 Observed
Brunei 1990 "Moderate anemia" 1829 Observed
Brunei 1990 "Severe anemia" 38 Observed
Brunei 1995 "Mild anemia" 9797 Observed
Brunei 1995 "Moderate anemia" 2269 Observed
Brunei 1995 "Severe anemia" 50 Observed
Brunei 2000 "Mild anemia" 10897 Observed
Brunei 2000 "Moderate anemia" 2603 Observed
Brunei 2000 "Severe anemia" 62 Observed
Brunei 2005 "Mild anemia" 11792 Observed
Brunei 2005 "Moderate anemia" 2839 Observed
Brunei 2005 "Severe anemia" 73 Observed
Brunei 2010 "Mild anemia" 12618 Observed
Brunei 2010 "Moderate anemia" 3124 Observed
Brunei 2010 "Severe anemia" 89 Observed
Brunei 2015 "Mild anemia" 13446 Observed
Brunei 2015 "Moderate anemia" 3414 Observed
Brunei 2015 "Severe anemia" 104 Observed
Brunei 2020 "Mild anemia" 13883 Observed
Brunei 2020 "Moderate anemia" 3570 Observed
Brunei 2020 "Severe anemia" 113 Observed
Brunei 2021 "Mild anemia" 13963 Observed
Brunei 2021 "Moderate anemia" 3606 Observed
Brunei 2021 "Severe anemia" 115 Observed
Brunei 2030 "Mild anemia" 14694.641903093188 Predicted_trend
Brunei 2030 "Moderate anemia" 3939.9008360926528 Predicted_trend
Brunei 2030 "Severe anemia" 133.40960904260754 Predicted_trend
Brunei 2030 "Mild anemia" 14964.831581482604 Predicted_stable
Brunei 2030 "Moderate anemia" 3907.31018640048 Predicted_stable
Brunei 2030 "Severe anemia" 125.99076474660733 Predicted_stable
Bulgaria 1990 "Mild anemia" 298952 Observed
Bulgaria 1990 "Moderate anemia" 209678 Observed
Bulgaria 1990 "Severe anemia" 19061 Observed
Bulgaria 1995 "Mild anemia" 283980 Observed
Bulgaria 1995 "Moderate anemia" 197411 Observed
Bulgaria 1995 "Severe anemia" 17743 Observed
Bulgaria 2000 "Mild anemia" 276462 Observed
Bulgaria 2000 "Moderate anemia" 189121 Observed
Bulgaria 2000 "Severe anemia" 16512 Observed
Bulgaria 2005 "Mild anemia" 280255 Observed
Bulgaria 2005 "Moderate anemia" 174882 Observed
Bulgaria 2005 "Severe anemia" 13390 Observed
Bulgaria 2010 "Mild anemia" 266772 Observed
Bulgaria 2010 "Moderate anemia" 153655 Observed
Bulgaria 2010 "Severe anemia" 10583 Observed
Bulgaria 2015 "Mild anemia" 252176 Observed
Bulgaria 2015 "Moderate anemia" 134435 Observed
Bulgaria 2015 "Severe anemia" 8387 Observed
Bulgaria 2020 "Mild anemia" 239906 Observed
Bulgaria 2020 "Moderate anemia" 123005 Observed
Bulgaria 2020 "Severe anemia" 7306 Observed
Bulgaria 2021 "Mild anemia" 236254 Observed
Bulgaria 2021 "Moderate anemia" 121809 Observed
Bulgaria 2021 "Severe anemia" 7286 Observed
Bulgaria 2030 "Mild anemia" 202324.31820183326 Predicted_trend
Bulgaria 2030 "Moderate anemia" 111653.40325111843 Predicted_trend
Bulgaria 2030 "Severe anemia" 7225.641680713975 Predicted_trend
Bulgaria 2030 "Mild anemia" 209923.8997595012 Predicted_stable
Bulgaria 2030 "Moderate anemia" 111259.21076695899 Predicted_stable
Bulgaria 2030 "Severe anemia" 6870.460310473607 Predicted_stable
"Burkina Faso" 1990 "Mild anemia" 475847 Observed
"Burkina Faso" 1990 "Moderate anemia" 504890 Observed
"Burkina Faso" 1990 "Severe anemia" 52252 Observed
"Burkina Faso" 1995 "Mild anemia" 532703 Observed
"Burkina Faso" 1995 "Moderate anemia" 582661 Observed
"Burkina Faso" 1995 "Severe anemia" 58960 Observed
"Burkina Faso" 2000 "Mild anemia" 623952 Observed
"Burkina Faso" 2000 "Moderate anemia" 692518 Observed
"Burkina Faso" 2000 "Severe anemia" 66993 Observed
"Burkina Faso" 2005 "Mild anemia" 747430 Observed
"Burkina Faso" 2005 "Moderate anemia" 814340 Observed
"Burkina Faso" 2005 "Severe anemia" 74389 Observed
"Burkina Faso" 2010 "Mild anemia" 900090 Observed
"Burkina Faso" 2010 "Moderate anemia" 923763 Observed
"Burkina Faso" 2010 "Severe anemia" 80101 Observed
"Burkina Faso" 2015 "Mild anemia" 1081057 Observed
"Burkina Faso" 2015 "Moderate anemia" 1068099 Observed
"Burkina Faso" 2015 "Severe anemia" 93500 Observed
"Burkina Faso" 2020 "Mild anemia" 1337139 Observed
"Burkina Faso" 2020 "Moderate anemia" 1259671 Observed
"Burkina Faso" 2020 "Severe anemia" 108903 Observed
"Burkina Faso" 2021 "Mild anemia" 1387294 Observed
"Burkina Faso" 2021 "Moderate anemia" 1284252 Observed
"Burkina Faso" 2021 "Severe anemia" 110226 Observed
"Burkina Faso" 2030 "Mild anemia" 1834684.5773129212 Predicted_trend
"Burkina Faso" 2030 "Moderate anemia" 1615192.1604971217 Predicted_trend
"Burkina Faso" 2030 "Severe anemia" 136715.46396756696 Predicted_trend
"Burkina Faso" 2030 "Mild anemia" 1806799.4990876974 Predicted_stable
"Burkina Faso" 2030 "Moderate anemia" 1668321.9365912671 Predicted_stable
"Burkina Faso" 2030 "Severe anemia" 142763.606797 Predicted_stable
Burundi 1990 "Mild anemia" 281241 Observed
Burundi 1990 "Moderate anemia" 172454 Observed
Burundi 1990 "Severe anemia" 9661 Observed
Burundi 1995 "Mild anemia" 268092 Observed
Burundi 1995 "Moderate anemia" 175570 Observed
Burundi 1995 "Severe anemia" 10789 Observed
Burundi 2000 "Mild anemia" 275785 Observed
Burundi 2000 "Moderate anemia" 193087 Observed
Burundi 2000 "Severe anemia" 12723 Observed
Burundi 2005 "Mild anemia" 313357 Observed
Burundi 2005 "Moderate anemia" 221351 Observed
Burundi 2005 "Severe anemia" 14318 Observed
Burundi 2010 "Mild anemia" 393739 Observed
Burundi 2010 "Moderate anemia" 258650 Observed
Burundi 2010 "Severe anemia" 14371 Observed
Burundi 2015 "Mild anemia" 515447 Observed
Burundi 2015 "Moderate anemia" 323612 Observed
Burundi 2015 "Severe anemia" 15359 Observed
Burundi 2020 "Mild anemia" 686878 Observed
Burundi 2020 "Moderate anemia" 397012 Observed
Burundi 2020 "Severe anemia" 16494 Observed
Burundi 2021 "Mild anemia" 719708 Observed
Burundi 2021 "Moderate anemia" 409665 Observed
Burundi 2021 "Severe anemia" 16784 Observed
Burundi 2030 "Mild anemia" 1012100.4716358102 Predicted_trend
Burundi 2030 "Moderate anemia" 521766.70953979704 Predicted_trend
Burundi 2030 "Severe anemia" 19455.588532428097 Predicted_trend
Burundi 2030 "Mild anemia" 944170.3372030664 Predicted_stable
Burundi 2030 "Moderate anemia" 538775.1179056556 Predicted_stable
Burundi 2030 "Severe anemia" 22174.419851280785 Predicted_stable
Cambodia 1990 "Mild anemia" 597974 Observed
Cambodia 1990 "Moderate anemia" 663475 Observed
Cambodia 1990 "Severe anemia" 71175 Observed
Cambodia 1995 "Mild anemia" 652941 Observed
Cambodia 1995 "Moderate anemia" 734485 Observed
Cambodia 1995 "Severe anemia" 73051 Observed
Cambodia 2000 "Mild anemia" 725659 Observed
Cambodia 2000 "Moderate anemia" 810075 Observed
Cambodia 2000 "Severe anemia" 72500 Observed
Cambodia 2005 "Mild anemia" 809925 Observed
Cambodia 2005 "Moderate anemia" 810664 Observed
Cambodia 2005 "Severe anemia" 59505 Observed
Cambodia 2010 "Mild anemia" 900140 Observed
Cambodia 2010 "Moderate anemia" 783633 Observed
